id,type,temp_air,temp_process,speed,torque,tool_wear,is_failure
22248,M,299.8,310.6,1694,31.3,121,0
54569,L,299.8,310.6,1707,32.5,124,0
22250,M,299.7,310.5,1490,41.2,126,0
54571,L,299.7,310.6,1675,31.3,129,0
22252,M,299.7,310.5,1492,39.3,131,0
22253,M,299.7,310.5,1594,35.4,134,0
54574,L,299.7,310.6,1479,38.0,137,0
22255,M,299.7,310.6,1572,38.0,139,0
54576,L,299.7,310.6,1616,35.1,142,0
54577,L,299.7,310.6,1737,26.1,144,0
22258,M,299.7,310.7,1498,37.8,146,0
54579,L,299.6,310.6,1642,35.1,149,0
22260,M,299.6,310.6,1633,34.2,151,0
54581,L,299.8,310.8,1409,51.9,154,0
22262,M,299.8,310.8,1463,43.5,156,0
54583,L,299.8,310.8,1376,48.6,159,0
54584,L,299.8,310.8,1553,32.2,161,0
22265,M,299.8,310.8,1530,35.2,163,0
54586,L,299.8,310.9,1545,40.7,166,0
36821,H,299.8,310.9,1427,47.2,168,0
54588,L,299.9,310.9,1292,51.1,173,0
54589,L,299.8,310.9,2084,17.6,175,0
54590,L,299.9,311.0,1747,27.6,177,0
54591,L,300.0,311.1,1425,47.8,179,0
54592,L,300.0,311.0,1637,33.6,181,0
22273,M,300.1,311.1,1616,35.2,183,0
54594,L,300.1,311.1,1619,33.4,186,0
54595,L,300.1,311.2,1489,39.1,188,0
22276,M,300.1,311.2,1452,42.4,190,0
22277,M,300.1,311.3,1495,41.0,193,0
22278,M,300.2,311.4,1427,39.7,196,0
54599,L,300.1,311.4,1572,36.2,199,0
54600,L,300.1,311.3,1547,40.0,201,0
22281,M,300.1,311.4,1342,48.5,203,0
54602,L,300.0,311.2,1351,44.1,206,0
54603,L,300.0,311.3,1407,47.3,208,0
22284,M,300.1,311.4,1575,29.8,210,0
22285,M,300.0,311.4,1791,24.1,213,0
22286,M,300.0,311.4,1692,29.0,216,1
54607,L,300.0,311.4,1634,31.9,0,0
22288,M,300.0,311.4,1864,23.3,2,0
54609,L,300.0,311.4,1590,33.6,5,0
22290,M,300.0,311.4,1384,46.1,7,0
22291,M,300.0,311.4,1352,61.8,10,0
54612,L,300.1,311.4,1484,43.1,13,0
22293,M,300.1,311.4,1913,21.9,15,0
54614,L,300.0,311.4,1508,38.2,18,0
54615,L,299.9,311.3,1504,40.7,20,0
54616,L,300.0,311.4,1487,41.2,22,0
54617,L,299.8,311.3,1727,30.0,24,0
54618,L,299.9,311.3,1647,27.5,26,0
54619,L,300.0,311.3,1493,41.4,28,0
54620,L,300.0,311.4,1655,29.6,30,0
22301,M,299.9,311.4,1337,54.8,32,0
54622,L,300.0,311.5,1601,36.9,35,0
36857,H,300.1,311.6,1589,37.9,37,0
54624,L,300.2,311.7,1286,55.1,42,0
54625,L,300.2,311.7,1553,41.3,44,0
54626,L,300.2,311.8,1379,51.0,46,0
22307,M,300.3,311.9,1677,30.8,48,0
54628,L,300.3,311.8,1488,38.4,51,0
54629,L,300.3,311.8,1418,45.9,53,0
54630,L,300.3,311.8,1451,41.0,55,0
54631,L,300.3,311.8,1508,43.1,57,0
54632,L,300.3,311.7,1579,33.6,59,0
36867,H,300.3,311.7,1432,47.7,61,0
54634,L,300.2,311.6,1446,47.3,66,0
22315,M,300.2,311.7,1597,39.5,68,0
22316,M,300.2,311.7,1397,50.2,71,0
54637,L,300.1,311.6,1530,36.6,74,0
22318,M,300.1,311.6,1433,51.4,76,0
54639,L,300.0,311.5,1591,32.0,79,0
54640,L,300.0,311.5,1445,41.6,81,0
54641,L,300.0,311.5,1749,28.3,83,0
54642,L,300.0,311.3,1703,30.4,85,0
36877,H,300.1,311.4,1518,46.9,87,0
54644,L,300.1,311.3,1535,42.3,92,0
22325,M,300.1,311.4,1390,52.1,94,0
36880,H,300.3,311.6,1801,23.6,97,0
36881,H,300.3,311.6,1463,41.6,102,0
54648,L,300.3,311.6,1560,37.7,107,0
54649,L,300.3,311.6,1607,33.5,109,0
54650,L,300.4,311.6,1332,54.6,111,0
54651,L,300.3,311.7,1365,53.3,113,0
22332,M,300.3,311.6,1617,32.5,115,0
22333,M,300.3,311.6,1304,62.8,118,0
54654,L,300.3,311.7,1989,22.3,121,0
36889,H,300.3,311.6,1339,53.4,123,0
54656,L,300.2,311.5,1492,41.8,128,0
22337,M,300.1,311.3,1518,40.2,130,0
54658,L,300.1,311.3,1479,39.5,133,0
22339,M,300.1,311.3,1523,34.1,135,0
22340,M,300.2,311.4,1570,35.3,138,0
36895,H,300.2,311.4,1506,36.1,141,0
22342,M,300.2,311.6,1510,47.5,146,0
54663,L,300.2,311.6,1671,28.8,149,0
22344,M,300.3,311.6,1312,53.4,151,0
54665,L,300.3,311.6,1595,38.8,154,0
54666,L,300.3,311.7,1635,31.8,156,0
54667,L,300.3,311.7,1707,33.6,158,0
22349,M,300.2,311.6,1751,28.0,162,0
22350,M,300.4,311.8,1707,30.0,165,0
54671,L,300.4,311.8,1320,57.9,168,0
22352,M,300.3,311.7,1319,51.4,170,0
54673,L,300.2,311.7,1448,54.2,173,0
54674,L,300.2,311.8,1436,48.2,175,0
54675,L,300.3,311.9,1609,34.0,177,0
54676,L,300.2,311.8,1464,44.5,179,0
22357,M,300.3,311.8,1483,45.1,181,0
22358,M,300.2,311.8,1748,28.5,184,0
54679,L,300.3,311.8,1746,26.3,187,0
54680,L,300.2,311.8,1410,51.4,189,0
54681,L,300.2,311.7,1640,30.8,191,0
36916,H,300.3,311.7,1655,29.9,193,0
22363,M,300.3,311.7,1646,28.9,198,0
54684,L,300.4,311.8,1589,42.0,201,0
54685,L,300.5,311.9,1546,39.4,203,0
54686,L,300.5,311.9,1511,41.8,205,0
54687,L,300.5,311.9,1750,28.3,207,0
22368,M,300.5,311.9,1730,27.5,209,0
54689,L,300.6,311.9,1372,60.1,212,1
54690,L,300.5,311.8,1524,38.9,214,1
54691,L,300.4,311.8,1601,36.1,0,0
22372,M,300.5,311.8,1636,34.4,2,0
54693,L,300.4,311.8,2261,14.9,5,0
54694,L,300.4,311.8,1636,32.3,7,0
22375,M,300.4,311.9,1335,58.3,9,0
22376,M,300.3,311.7,1236,57.5,12,0
54697,L,300.3,311.7,1445,47.3,15,0
54698,L,300.2,311.5,1500,40.8,17,0
54699,L,300.2,311.6,1999,21.0,19,0
54700,L,300.2,311.6,1529,35.5,21,0
22381,M,300.2,311.6,1467,40.7,23,0
54702,L,300.1,311.5,1334,54.0,26,0
22383,M,300.1,311.5,1343,46.2,28,0
54704,L,300.2,311.5,1639,31.1,31,0
36939,H,300.1,311.5,1383,49.1,33,0
54706,L,300.1,311.4,1660,31.4,38,0
54707,L,300.1,311.3,1470,45.2,40,0
22388,M,300.1,311.3,1748,26.6,42,0
54709,L,300.1,311.4,1467,35.7,45,0
22390,M,300.1,311.4,1617,39.3,47,0
36945,H,300.1,311.4,1377,56.7,50,0
22392,M,300.0,311.3,1629,32.1,55,0
54713,L,300.0,311.2,1504,37.9,58,0
54714,L,300.0,311.2,1418,47.3,60,0
54715,L,300.0,311.2,1629,31.7,62,0
54716,L,300.1,311.3,2579,12.5,64,1
54717,L,300.1,311.3,1305,64.7,66,0
22398,M,300.2,311.4,1450,38.5,68,0
54719,L,300.2,311.3,1487,36.9,71,0
22400,M,300.2,311.3,1587,31.2,73,0
22401,M,300.3,311.5,1528,40.9,76,0
22402,M,300.4,311.6,1401,49.9,79,0
54723,L,300.3,311.5,1446,45.0,82,0
54724,L,300.2,311.4,1425,44.2,84,0
54725,L,300.2,311.4,1891,22.6,86,0
36960,H,300.2,311.5,1454,42.8,88,0
54727,L,300.1,311.4,1430,40.9,93,0
54728,L,300.2,311.4,1495,43.6,95,0
54729,L,300.3,311.4,1544,41.6,97,0
22410,M,300.3,311.4,1554,34.3,99,0
22411,M,300.2,311.3,1491,37.3,102,0
54732,L,300.3,311.3,1525,40.7,105,0
54733,L,300.3,311.3,1505,39.6,107,0
22414,M,300.3,311.4,1371,50.2,109,0
54735,L,300.3,311.3,1332,60.5,112,0
54736,L,300.3,311.4,1471,37.0,114,0
22417,M,300.4,311.5,1750,27.3,116,0
22418,M,300.3,311.4,1386,48.1,119,0
22419,M,300.4,311.4,1355,56.2,122,0
22420,M,300.3,311.3,1377,53.8,125,0
54741,L,300.3,311.1,1388,49.4,128,0
22422,M,300.3,311.1,1350,58.7,130,0
22423,M,300.4,311.2,1831,23.4,133,0
22424,M,300.3,311.2,1381,65.2,136,1
22425,M,300.3,311.2,1783,25.6,139,0
54746,L,300.3,311.0,1613,34.7,142,0
22427,M,300.2,311.0,2370,14.7,144,0
54748,L,300.2,311.0,1627,33.7,147,0
54749,L,300.2,311.0,1255,71.8,149,1
36984,H,300.2,311.0,1777,27.5,151,0
54751,L,300.3,311.1,1606,30.9,156,0
54752,L,300.3,311.1,1676,28.6,158,0
54753,L,300.3,311.1,1605,37.1,160,0
54754,L,300.4,311.1,1487,37.4,162,0
54755,L,300.4,311.2,1471,46.5,164,0
22436,M,300.3,311.1,1477,44.2,166,0
54757,L,300.4,311.2,1530,32.0,169,0
54758,L,300.4,311.2,1673,28.9,171,0
54759,L,300.4,311.2,1436,56.8,173,0
54760,L,300.4,311.3,1495,51.2,175,0
22441,M,300.4,311.2,1366,56.1,177,0
36996,H,300.4,311.2,1489,45.3,180,0
54763,L,300.3,311.1,1480,46.6,185,0
54764,L,300.4,311.2,1472,37.3,187,0
54765,L,300.4,311.1,1397,50.8,189,0
54766,L,300.4,311.1,1589,35.5,191,0
54767,L,300.4,311.1,1405,54.1,193,0
54768,L,300.4,311.1,2013,20.1,195,0
54769,L,300.4,311.0,1802,26.0,197,0
22450,M,300.4,311.0,1433,46.1,199,0
22451,M,300.5,311.1,1296,61.3,202,1
22452,M,300.5,311.2,1551,36.6,205,0
54773,L,300.5,311.2,1270,67.5,208,1
54774,L,300.6,311.3,1531,38.5,0,0
37009,H,300.5,311.2,1397,45.2,2,0
54776,L,300.5,311.1,1547,37.2,7,0
54777,L,300.5,311.0,2074,18.9,9,0
54778,L,300.5,311.1,1491,42.6,11,0
54779,L,300.5,311.0,1759,28.3,13,0
22460,M,300.4,311.0,1595,35.4,15,0
54781,L,300.4,311.2,1351,62.0,18,0
54782,L,300.4,311.2,1705,28.7,20,0
54783,L,300.4,311.2,1406,43.6,22,0
54784,L,300.4,311.3,1639,34.6,24,0
37019,H,300.4,311.3,2026,20.3,26,0
22466,M,300.4,311.3,1350,56.5,31,0
22467,M,300.5,311.3,1468,41.1,34,0
54788,L,300.5,311.4,1642,27.1,37,0
54789,L,300.5,311.3,1490,41.8,39,0
22470,M,300.5,311.3,1507,43.4,41,0
54791,L,300.5,311.4,1611,32.7,44,0
22472,M,300.5,311.4,1743,27.6,46,0
54793,L,300.5,311.3,1475,46.3,49,0
54794,L,300.5,311.4,1432,47.5,51,0
54795,L,300.5,311.4,1442,47.0,53,0
22476,M,300.6,311.4,1468,40.4,55,0
54797,L,300.5,311.4,1556,45.3,58,0
22478,M,300.5,311.4,1312,51.4,60,0
54799,L,300.6,311.5,1459,47.0,63,0
54800,L,300.5,311.5,1651,36.9,65,0
54801,L,300.5,311.5,1490,38.4,67,0
22482,M,300.6,311.6,1473,31.5,69,0
54803,L,300.6,311.7,1734,29.9,72,0
54804,L,300.6,311.7,1507,45.5,74,0
54805,L,300.6,311.7,1556,34.9,76,0
37040,H,300.5,311.6,1351,53.5,78,0
54807,L,300.5,311.7,1445,44.8,83,0
54808,L,300.5,311.7,1619,32.7,85,0
22489,M,300.5,311.7,1269,64.0,87,0
54810,L,300.5,311.6,1534,37.7,90,0
54811,L,300.5,311.6,1444,49.3,92,0
54812,L,300.5,311.6,1744,26.8,94,0
54813,L,300.4,311.5,1441,44.6,96,0
22494,M,300.3,311.3,1506,40.7,98,0
54815,L,300.3,311.4,1526,38.5,101,0
54816,L,300.4,311.5,1704,29.7,103,0
37051,H,300.4,311.4,1445,52.4,105,0
54818,L,300.5,311.5,1661,35.9,110,0
54819,L,300.5,311.4,1466,41.8,112,0
54820,L,300.4,311.3,1608,35.1,114,0
22501,M,300.4,311.4,1352,57.3,116,0
22502,M,300.4,311.4,1604,31.7,119,0
37057,H,300.4,311.4,1427,50.7,122,0
54824,L,300.4,311.4,1424,44.6,127,0
54825,L,300.4,311.4,1662,29.3,129,0
54826,L,300.4,311.4,1936,23.9,131,0
54827,L,300.4,311.4,1728,31.7,133,0
54828,L,300.4,311.4,1552,28.8,135,0
37063,H,300.4,311.5,1662,29.0,137,0
54830,L,300.3,311.4,1343,57.7,142,0
22511,M,300.4,311.5,1476,32.6,144,0
54832,L,300.3,311.4,1346,51.1,147,0
54833,L,300.4,311.5,1492,44.6,149,0
22514,M,300.3,311.5,1540,41.5,151,0
54835,L,300.4,311.5,1596,32.5,154,0
54836,L,300.5,311.6,1541,47.8,156,0
54837,L,300.5,311.6,1661,30.0,158,0
22518,M,300.4,311.6,1359,55.4,160,0
54839,L,300.5,311.6,1528,42.4,163,0
22520,M,300.5,311.6,1246,52.9,165,0
54841,L,300.5,311.6,1575,32.5,168,0
22522,M,300.5,311.6,1658,30.4,170,0
54843,L,300.5,311.6,1385,54.8,173,0
37078,H,300.5,311.7,1454,50.3,175,0
54845,L,300.5,311.6,1497,40.5,180,0
22526,M,300.6,311.7,1424,50.8,182,0
54847,L,300.6,311.7,1528,43.9,185,0
54848,L,300.6,311.8,1539,37.0,187,0
54849,L,300.7,311.8,1336,58.4,189,1
54850,L,300.5,311.6,1525,37.6,191,0
22531,M,300.5,311.6,1456,51.1,193,0
22532,M,300.5,311.7,2141,17.2,196,0
22533,M,300.5,311.6,1476,39.1,199,0
54854,L,300.5,311.6,1509,47.2,202,0
54855,L,300.5,311.6,1447,45.4,204,0
54856,L,300.6,311.7,1448,49.1,206,0
54857,L,300.6,311.7,1428,52.6,208,0
22538,M,300.6,311.7,1389,52.1,210,0
54859,L,300.7,311.7,1635,32.4,213,0
54860,L,300.7,311.7,1395,43.7,215,0
54861,L,300.7,311.8,1443,43.7,217,0
22542,M,300.7,311.7,1412,49.1,219,0
54863,L,300.7,311.7,1524,43.5,222,0
22544,M,300.7,311.8,1407,42.4,224,0
54865,L,300.8,311.7,1397,43.5,227,0
22546,M,300.7,311.7,1504,36.9,229,0
22547,M,300.7,311.7,2097,18.9,232,1
54868,L,300.6,311.7,1553,39.8,0,0
54869,L,300.6,311.7,1432,39.2,2,0
22550,M,300.5,311.6,1577,36.5,4,0
22551,M,300.5,311.5,1370,56.1,7,0
37106,H,300.5,311.6,1506,36.2,10,0
54873,L,300.6,311.6,1964,21.4,15,0
37108,H,300.6,311.7,1500,36.7,17,0
54875,L,300.6,311.7,1488,47.7,22,0
37110,H,300.6,311.5,1282,60.2,24,0
54877,L,300.5,311.4,1400,45.1,29,0
54878,L,300.6,311.5,1419,38.6,31,0
22559,M,300.7,311.5,1441,40.6,33,0
22560,M,300.7,311.6,1348,62.5,36,0
37115,H,300.8,311.7,1468,38.7,39,0
22562,M,300.7,311.7,1701,30.8,44,0
37117,H,300.7,311.7,1864,23.6,47,0
22564,M,300.6,311.6,1630,31.8,52,0
54885,L,300.5,311.5,1316,49.7,55,0
54886,L,300.5,311.5,1708,31.2,57,0
37121,H,300.5,311.4,1679,27.5,59,0
54888,L,300.5,311.4,1709,32.3,64,0
54889,L,300.5,311.4,1445,41.5,66,0
22570,M,300.5,311.4,1390,51.9,68,0
54891,L,300.4,311.4,1309,55.5,71,0
54892,L,300.5,311.5,1499,37.6,73,0
22573,M,300.5,311.4,2072,18.8,75,0
54894,L,300.5,311.5,1487,43.0,78,0
54895,L,300.5,311.5,1302,49.6,80,0
22576,M,300.5,311.5,1378,48.2,82,0
54897,L,300.5,311.6,1365,53.0,85,0
37132,H,300.6,311.7,1427,44.6,87,0
37133,H,300.6,311.7,1535,33.3,92,0
37134,H,300.5,311.6,1476,41.7,97,0
54901,L,300.5,311.6,1425,42.4,102,0
54902,L,300.5,311.7,1409,54.7,104,0
54903,L,300.5,311.6,1730,30.2,106,0
22584,M,300.5,311.6,1454,41.4,108,0
54905,L,300.6,311.7,1744,26.9,111,0
22586,M,300.8,311.9,1761,29.0,113,0
22587,M,300.7,311.9,1657,30.9,116,0
54908,L,300.7,311.8,1420,47.0,119,0
37143,H,300.7,311.9,1329,59.2,121,0
54910,L,300.6,311.9,1472,44.2,126,0
54911,L,300.6,312.0,1566,30.1,128,0
54912,L,300.6,312.0,1430,42.7,130,0
54913,L,300.6,312.0,1481,40.9,132,0
54914,L,300.6,312.0,1670,29.4,134,0
54915,L,300.6,312.0,1406,55.1,136,0
37150,H,300.6,312.1,1354,46.9,138,0
22597,M,300.5,312.0,1985,19.3,143,0
22598,M,300.5,312.0,1263,60.8,146,0
54919,L,300.5,311.9,1576,31.1,149,0
54920,L,300.5,312.0,1453,45.1,151,0
54921,L,300.5,312.0,1478,39.0,153,0
22602,M,300.5,311.9,1323,57.9,155,0
54923,L,300.5,311.9,1710,28.4,158,0
54924,L,300.4,311.7,1314,59.5,160,0
54925,L,300.4,311.7,1460,39.6,162,0
22606,M,300.4,311.7,1508,45.4,164,0
22607,M,300.5,311.8,1331,55.3,167,0
54928,L,300.4,311.7,1515,47.4,170,0
54929,L,300.4,311.6,1674,33.0,172,0
54930,L,300.4,311.7,1444,51.2,174,0
22611,M,300.4,311.7,1398,42.6,176,0
22612,M,300.4,311.7,1832,24.2,179,0
22613,M,300.5,311.8,1591,42.0,182,0
22614,M,300.4,311.7,1478,39.9,185,0
22615,M,300.4,311.8,1362,47.6,188,0
54936,L,300.5,311.8,1368,57.9,191,1
22617,M,300.3,311.7,1723,28.3,193,0
54938,L,300.4,311.8,1689,30.8,196,0
54939,L,300.4,311.8,1272,59.2,198,1
22620,M,300.4,311.7,1511,33.0,200,0
37175,H,300.4,311.6,1715,30.8,203,0
22622,M,300.3,311.5,1400,43.8,0,0
54943,L,300.4,311.6,1200,76.6,3,1
22624,M,300.4,311.7,1555,38.7,5,0
37179,H,300.3,311.6,1427,56.2,8,0
54946,L,300.3,311.4,1318,52.7,13,0
37181,H,300.2,311.4,1319,54.6,15,0
22628,M,300.2,311.4,1960,20.9,20,0
54949,L,300.3,311.5,1552,38.9,23,0
54950,L,300.3,311.5,1548,32.2,25,0
54951,L,300.3,311.6,1709,29.5,27,0
37186,H,300.3,311.5,1464,41.0,29,0
54953,L,300.3,311.4,1759,24.8,34,0
54954,L,300.3,311.5,1634,31.9,36,0
54955,L,300.3,311.5,1663,33.6,38,0
22636,M,300.3,311.5,1445,47.3,40,0
54957,L,300.3,311.5,1695,25.6,43,0
54958,L,300.4,311.6,1517,39.0,45,0
54959,L,300.5,311.7,1811,26.8,47,0
54960,L,300.4,311.6,1815,23.5,49,0
54961,L,300.4,311.7,1513,40.0,51,0
22642,M,300.4,311.6,1518,36.4,53,0
54963,L,300.3,311.5,1667,28.8,56,0
54964,L,300.3,311.5,1403,60.1,58,0
54965,L,300.2,311.5,1383,42.1,60,0
54966,L,300.3,311.5,1466,46.2,62,0
54967,L,300.3,311.5,1378,47.5,64,0
22648,M,300.2,311.5,1547,40.9,66,0
54969,L,300.2,311.5,1495,38.5,69,0
54970,L,300.1,311.4,1729,29.3,71,0
54971,L,300.1,311.4,1418,47.7,73,0
37206,H,300.1,311.4,1485,40.4,75,0
54973,L,300.1,311.5,1434,40.8,80,0
22654,M,300.2,311.6,1415,55.8,82,0
37209,H,300.1,311.6,1674,29.6,85,0
54976,L,300.1,311.5,1454,52.4,90,0
54977,L,300.0,311.4,1476,39.0,92,0
54978,L,300.0,311.5,1812,28.3,94,0
54979,L,300.0,311.4,1374,41.9,96,0
22660,M,300.1,311.4,1524,40.6,98,0
54981,L,300.0,311.4,1383,49.6,101,0
54982,L,299.9,311.3,1429,58.2,103,0
22663,M,299.8,311.3,1517,41.2,105,0
22664,M,299.9,311.4,1480,44.9,108,0
54985,L,299.9,311.4,1706,28.8,111,0
54986,L,300.0,311.5,1349,48.6,113,0
22667,M,300.0,311.5,1451,49.0,115,0
54988,L,299.9,311.4,1627,36.7,118,0
22669,M,300.0,311.4,1537,35.4,120,0
54990,L,300.1,311.5,2218,17.0,123,0
22671,M,300.0,311.4,1466,39.0,125,0
54992,L,300.0,311.5,1666,32.0,128,0
54993,L,300.0,311.5,1455,41.7,130,0
54994,L,300.0,311.4,1927,24.6,132,0
22675,M,299.9,311.3,1703,28.4,134,0
54996,L,299.8,311.2,1533,35.9,137,0
37231,H,299.8,311.3,1785,25.4,139,0
54998,L,299.8,311.2,2142,16.6,144,0
54999,L,299.8,311.2,1369,46.2,146,0
22680,M,299.8,311.2,1706,29.2,148,0
55001,L,299.9,311.3,1802,24.4,151,0
37236,H,299.9,311.3,1413,41.8,153,0
55003,L,300.0,311.3,1484,53.2,158,0
55004,L,299.9,311.3,1535,38.1,160,0
22685,M,299.9,311.2,1579,35.5,162,0
55006,L,299.8,311.1,1300,64.2,165,0
22687,M,299.8,311.1,1452,44.3,167,0
22688,M,299.8,311.1,1562,35.7,170,0
55009,L,299.8,311.2,1664,28.3,173,0
37244,H,299.9,311.2,1495,35.8,175,0
22691,M,300.0,311.4,1533,42.6,180,0
55012,L,300.0,311.4,1484,37.0,183,0
55013,L,300.0,311.4,1604,38.7,185,0
55014,L,300.0,311.4,1483,45.6,187,0
55015,L,300.1,311.5,1549,34.7,189,0
55016,L,300.1,311.4,1604,35.0,191,0
55017,L,300.2,311.5,1685,31.0,193,0
55018,L,300.2,311.6,1372,49.2,195,0
55019,L,300.3,311.6,1374,47.4,197,0
55020,L,300.2,311.6,1606,31.0,199,0
55021,L,300.1,311.5,1471,47.2,201,0
55022,L,300.1,311.5,1659,31.1,203,0
22703,M,300.1,311.7,1400,48.5,205,0
55024,L,300.1,311.7,1503,42.6,208,0
55025,L,300.2,311.8,1798,23.2,210,0
22706,M,300.2,311.6,1608,35.0,212,0
55027,L,300.2,311.6,1322,50.9,215,0
37262,H,300.2,311.6,1547,37.7,217,0
22709,M,300.3,311.7,1374,47.9,222,1
22710,M,300.3,311.7,1447,36.8,0,0
55031,L,300.4,311.7,1373,47.2,3,0
55032,L,300.3,311.7,1515,37.5,5,0
55033,L,300.3,311.7,1317,56.5,7,0
55034,L,300.3,311.8,1551,37.2,9,0
22715,M,300.3,311.8,1592,32.1,11,0
55036,L,300.4,311.8,1433,42.2,14,0
55037,L,300.5,311.9,1432,43.1,16,0
55038,L,300.5,311.9,1350,51.7,18,0
22719,M,300.5,311.9,1370,44.8,20,0
55040,L,300.5,312.0,1415,44.6,23,0
55041,L,300.5,312.0,1498,42.9,25,0
22722,M,300.5,312.0,1382,54.1,27,0
22723,M,300.5,311.9,1511,44.5,30,0
55044,L,300.5,311.9,1330,59.5,33,0
55045,L,300.5,311.9,1383,50.5,35,0
55046,L,300.5,311.9,1431,49.4,37,0
55047,L,300.5,312.0,1461,38.1,39,0
22729,M,300.5,312.0,1779,27.7,46,0
22730,M,300.6,312.1,1293,52.3,49,0
55051,L,300.6,312.2,1308,54.7,52,0
55052,L,300.6,312.3,1532,37.2,54,0
55053,L,300.7,312.4,1470,38.6,56,0
55054,L,300.7,312.3,1548,37.9,58,0
55055,L,300.7,312.3,1898,24.0,60,0
37290,H,300.7,312.2,1335,49.0,62,0
55057,L,300.7,312.3,1420,53.8,67,0
55058,L,300.7,312.3,1418,49.0,69,0
22739,M,300.8,312.3,1535,40.3,71,0
37294,H,300.7,312.4,1457,47.2,74,0
55061,L,300.8,312.4,1493,39.1,79,0
37296,H,300.7,312.3,1670,27.3,81,0
37297,H,300.7,312.3,1446,45.4,86,0
55064,L,300.8,312.4,1465,59.1,91,1
55065,L,300.7,312.3,1590,36.3,93,0
22746,M,300.6,312.2,2174,18.5,95,0
55067,L,300.7,312.4,1590,37.9,98,0
55068,L,300.7,312.3,1577,33.2,100,0
22749,M,300.7,312.4,1371,61.7,102,0
55070,L,300.8,312.4,1767,25.6,105,0
55071,L,300.8,312.5,1517,39.2,107,0
22752,M,300.9,312.6,1555,40.6,109,0
55073,L,300.9,312.7,1416,43.8,112,0
22754,M,300.8,312.6,1588,35.6,114,0
55075,L,300.8,312.6,1422,50.0,117,0
55076,L,300.8,312.6,1376,53.6,119,0
55077,L,300.8,312.5,1434,50.7,121,0
55078,L,300.8,312.5,1423,47.3,123,0
55079,L,300.9,312.4,1364,52.5,125,0
55080,L,300.8,312.4,1825,23.8,127,0
55081,L,300.8,312.4,1365,44.5,129,0
22762,M,300.7,312.3,1430,47.2,131,0
55083,L,300.8,312.3,1435,44.8,134,0
22764,M,300.8,312.4,1811,25.1,136,0
22765,M,300.8,312.4,1465,43.7,139,0
55086,L,300.9,312.4,1372,51.0,142,0
55087,L,300.8,312.3,1858,26.3,144,0
55088,L,300.7,312.3,1715,26.8,146,0
55089,L,300.7,312.2,1590,38.5,148,0
22770,M,300.8,312.2,1664,25.7,150,0
55091,L,300.7,312.1,1512,36.9,153,0
55092,L,300.7,312.1,1498,44.0,155,0
55093,L,300.7,312.1,1395,41.9,157,0
37328,H,300.7,312.1,1490,43.1,159,0
37329,H,300.8,312.1,1527,35.1,164,0
55096,L,300.8,312.1,1512,37.1,169,0
55097,L,300.9,312.1,1474,42.4,171,0
55098,L,300.8,312.1,1505,41.3,173,0
55099,L,300.8,312.0,1496,40.0,175,0
55100,L,300.8,312.0,1382,49.3,177,0
55101,L,300.7,311.9,1419,47.7,179,0
55102,L,300.7,311.9,1462,39.7,181,0
22783,M,300.8,312.0,1450,45.0,183,0
37338,H,300.7,311.9,1389,46.5,186,0
22785,M,300.7,311.9,1697,28.2,191,0
55106,L,300.7,311.9,1335,57.1,194,1
55107,L,300.7,311.9,1476,42.0,196,0
55108,L,300.6,311.7,1497,43.6,198,0
22789,M,300.6,311.6,1669,29.2,200,0
55110,L,300.6,311.6,1455,48.0,203,0
55111,L,300.7,311.7,1499,38.4,205,0
55112,L,300.7,311.8,1478,41.9,207,0
55113,L,300.8,311.8,1928,21.8,209,0
22794,M,300.8,311.9,1621,28.3,211,0
22795,M,300.8,311.9,1356,44.3,214,0
55116,L,300.8,311.7,1490,46.4,217,0
55117,L,300.8,311.7,1578,31.4,219,0
55118,L,300.8,311.7,1681,31.3,221,0
55119,L,300.8,311.8,1417,43.4,223,0
22800,M,300.7,311.7,1532,40.0,0,0
22801,M,300.7,311.7,1499,38.9,3,0
55122,L,300.8,311.7,1432,45.8,6,0
55123,L,300.8,311.7,1753,29.0,8,0
55124,L,300.8,311.7,1414,49.0,10,0
55125,L,300.8,311.7,1655,32.2,12,0
55126,L,300.8,311.6,1516,35.6,14,0
55127,L,300.8,311.7,1426,45.5,16,0
55128,L,300.8,311.7,1479,39.4,18,0
22809,M,300.7,311.5,1569,36.4,20,0
55130,L,300.8,311.6,1568,36.0,23,0
22811,M,300.9,311.8,1843,24.5,25,0
22812,M,300.9,311.9,1480,40.9,28,0
55133,L,301.0,312.0,1447,36.8,31,0
55134,L,301.0,311.9,1454,41.9,33,0
22815,M,300.9,311.9,1310,56.1,35,0
37370,H,300.9,311.9,1513,38.0,38,0
37371,H,300.9,311.9,2140,16.5,43,0
55138,L,301.0,312.1,1377,49.9,48,0
55139,L,301.0,312.1,1585,32.3,50,0
37374,H,301.1,312.2,1491,42.6,52,0
55141,L,301.0,312.2,1264,59.0,57,0
55142,L,301.0,312.2,1372,47.0,59,0
55143,L,301.0,312.2,1510,39.9,61,0
55144,L,300.9,312.1,1423,40.2,63,0
55145,L,301.1,312.3,1464,35.3,65,0
55146,L,301.0,312.2,1602,35.9,67,0
22827,M,301.0,312.2,1629,32.6,69,0
55148,L,300.9,312.2,1811,23.2,72,0
55149,L,300.9,312.1,1711,28.8,74,0
22830,M,300.9,312.1,1297,48.6,76,0
55151,L,301.0,312.1,1405,46.1,79,0
